Contribution,Performance Metric,Layer,Expert
-0.0016190476190476144,spanish,11,2
-0.0022857142857142143,italian,11,2
-0.0011428571428571427,country_capital,11,2
5.399802500639734e-05,addition,11,3
0.0004863200524964714,subtraction,11,3
0.0009541762392602429,multiplication,11,3
0.002476190476190443,english,11,3
-9.523809523811427e-05,german,11,3
-0.0009523809523809141,french,11,3
0.0013333333333333,spanish,11,3
-9.523809523808546e-05,italian,11,3
0.00028571428571427137,country_capital,11,3
-0.004005111251959929,addition,11,4
-0.0032358560051836856,subtraction,11,4
-0.0013908550988382287,multiplication,11,4
0.020666666666666614,english,11,4
0.01199999999999997,german,11,4
0.019333333333333286,french,11,4
0.0032380952380952712,spanish,11,4
0.009047619047618999,italian,11,4
0.012428571428571384,country_capital,11,4
-0.0004456568019593285,addition,11,5
0.0017322305068103142,subtraction,11,5
0.0004391071346953571,multiplication,11,5
-0.0013333333333333,english,11,5
-0.003428571428571371,german,11,5
-0.004666666666666615,french,11,5
-0.0018095238095237856,spanish,11,5
-0.0006666666666666714,italian,11,5
-0.0037857142857142,country_capital,11,5
-0.0029768540594170426,addition,11,6
0.0028265750045161284,subtraction,11,6
0.0008517176645327285,multiplication,11,6
0.004380952380952314,english,11,6
-0.007523809523809458,german,11,6
-0.0051428571428571,french,11,6
-0.000285714285714285,spanish,11,6
-0.001142857142857086,italian,11,6
-0.003357142857142843,country_capital,11,6
0.0023994476889434,addition,11,7
0.0017244230714818572,subtraction,11,7
0.0013211552686342284,multiplication,11,7
0.005333333333333272,english,11,7
-0.0055238095238094856,german,11,7
0.002190476190476143,french,11,7
0.004571428571428529,spanish,11,7
-9.523809523808571e-05,italian,11,7
0.0034999999999999714,country_capital,11,7
0.0015259704347939142,addition,12,0
0.005189607350321586,subtraction,12,0
0.0004158169172874714,multiplication,12,0
0.0006666666666666571,english,12,0
0.0039047619047618575,german,12,0
-0.002476190476190443,french,12,0
-0.00047619047619047137,spanish,12,0
-0.0016190476190475714,italian,12,0
0.009142857142857086,country_capital,12,0
0.007330918280287971,addition,12,1
0.007093518930493657,subtraction,12,1
0.0011495522218210857,multiplication,12,1
-0.00038095238095240004,english,12,1
0.036095238095238104,german,12,1
0.017904761904761857,french,12,1
0.017333333333333256,spanish,12,1
0.008285714285714244,italian,12,1
-0.017142857142857088,country_capital,12,1
0.003998228281211443,addition,12,2
0.0024008685603223,subtraction,12,2
0.0023755976749673573,multiplication,12,2
0.005809523809523786,english,12,2
0.0034285714285713573,german,12,2
0.008857142857142786,french,12,2
0.003999999999999943,spanish,12,2
-0.0007619047619047285,italian,12,2
-0.0041428571428570714,country_capital,12,2
0.010904577526426215,addition,12,3
0.010318730779024857,subtraction,12,3
0.004698221044439471,multiplication,12,3
0.002857142857142843,english,12,3
0.014666666666666587,german,12,3
0.005904761904761857,french,12,3
0.0126666666666666,spanish,12,3
0.006666666666666642,italian,12,3
-0.0024285714285714284,country_capital,12,3
0.0007509399564021205,addition,12,4
0.00011700775881445715,subtraction,12,4
0.001553203013917243,multiplication,12,4
0.01876190476190467,english,12,4
0.020857142857142828,german,12,4
0.010476190476190429,french,12,4
0.010857142857142829,spanish,12,4
0.007999999999999943,italian,12,4
-0.0033571428571427995,country_capital,12,4
-3.55238676667112e-05,addition,12,5
0.0010514596592327001,subtraction,12,5
0.0004483217451704296,multiplication,12,5
0.0017142857142857428,english,12,5
0.004285714285714272,german,12,5
-0.0008571428571428429,french,12,5
0.0006666666666666857,spanish,12,5
-0.00019047619047621423,italian,12,5
-0.0027857142857142287,country_capital,12,5
0.0006639290059458,addition,12,6
-0.0007351567666693287,subtraction,12,6
0.0023067344653479,multiplication,12,6
0.006571428571428571,english,12,6
0.007904761904761843,german,12,6
0.003809523809523772,french,12,6
0.004761904761904743,spanish,12,6
0.001428571428571386,italian,12,6
0.002571428571428557,country_capital,12,6
-0.0015859992481840998,addition,12,7
-0.0028872625973465856,subtraction,12,7
-0.0008214018085866761,multiplication,12,7
-0.0007619047619047572,english,12,7
-0.0003809523809523572,german,12,7
-9.52380952381143e-05,french,12,7
0.0016190476190475998,spanish,12,7
0.0010476190476190286,italian,12,7
0.004142857142857057,country_capital,12,7
-0.0014356248482298285,addition,13,0
0.0025221364847415003,subtraction,13,0
-9.94747393907571e-05,multiplication,13,0
0.011904761904761857,english,13,0
0.0021904761904761,german,13,0
0.005428571428571372,french,13,0
0.0020952380952380853,spanish,13,0
0.001142857142857186,italian,13,0
-0.01328571428571427,country_capital,13,0
0.004255070559692386,addition,13,1
0.013789607738977456,subtraction,13,1
0.0038182425650912857,multiplication,13,1
-0.002857142857142843,english,13,1
0.0048571428571427865,german,13,1
0.002095238095238,french,13,1
0.005619047619047557,spanish,13,1
0.003142857142857086,italian,13,1
-0.005928571428571414,country_capital,13,1
-0.0018419414385800713,addition,13,2
-0.0011511019170682714,subtraction,13,2
-0.0029471855952948,multiplication,13,2
-0.003333333333333286,english,13,2
0.01733333333333327,german,13,2
-0.0006666666666666862,french,13,2
0.0006666666666666142,spanish,13,2
0.0033333333333332854,italian,13,2
-0.015357142857142828,country_capital,13,2
0.0008176964647553,addition,13,3
-0.0007979547763160571,subtraction,13,3
0.0014649990299149857,multiplication,13,3
-0.001047619047619014,english,13,3
-0.0017142857142856856,german,13,3
-0.0031428571428570714,french,13,3
0.00019047619047618574,spanish,13,3
0.001523809523809486,italian,13,3
0.004142857142857129,country_capital,13,3
0.0008426630325789428,addition,13,4
0.0015049807724177144,subtraction,13,4
-0.0005403376657578,multiplication,13,4
0.00028571428571428574,english,13,4
0.000380952380952343,german,13,4
0.0013333333333333287,french,13,4
0.0020952380952380715,spanish,13,4
0.0018095238095237574,italian,13,4
0.002214285714285643,country_capital,13,4
0.0008417731739159714,addition,13,5
0.0008292340634777429,subtraction,13,5
0.0009154705316469857,multiplication,13,5
-0.0012380952380951573,english,13,5
-0.005142857142857129,german,13,5
-0.0045714285714285,french,13,5
0.0011428571428571284,spanish,13,5
-0.0012380952380952142,italian,13,5
-0.0030714285714285574,country_capital,13,5
0.0015810519701275716,addition,13,6
0.0012395813570183,subtraction,13,6
-0.00024535721825635714,multiplication,13,6
-0.003238095238095186,english,13,6
-9.52380952381143e-05,german,13,6
-0.0028571428571428146,french,13,6
-0.0019047619047618427,spanish,13,6
0.0030476190476189857,italian,13,6
0.0002857142857142572,country_capital,13,6
0.00905680907172503,addition,13,7
0.011085751480079184,subtraction,13,7
0.0053276457980239,multiplication,13,7
-0.003523809523809557,english,13,7
0.01999999999999996,german,13,7
0.011714285714285644,french,13,7
0.008666666666666614,spanish,13,7
0.009999999999999943,italian,13,7
0.008285714285714285,country_capital,13,7
0.019127231661895457,addition,14,0
0.016671562984167988,subtraction,14,0
0.007615182623165801,multiplication,14,0
0.020095238095238072,english,14,0
0.0016190476190476573,german,14,0
0.0054285714285714284,french,14,0
0.012666666666666614,spanish,14,0
0.015238095238095202,italian,14,0
0.004857142857142771,country_capital,14,0
0.001724412103613757,addition,14,1
0.003177513818270072,subtraction,14,1
0.0010060804352820573,multiplication,14,1
-0.008095238095238056,english,14,1
0.0032380952380952,german,14,1
-0.003428571428571429,french,14,1
0.008476190476190413,spanish,14,1
0.004190476190476143,italian,14,1
0.005714285714285629,country_capital,14,1
-0.0003861214959954143,addition,14,2
-0.0010818709612827285,subtraction,14,2
-0.0017939644233761283,multiplication,14,2
-0.010857142857142815,english,14,2
-0.0020952380952381144,german,14,2
-0.001809523809523743,french,14,2
-0.007238095238095171,spanish,14,2
-0.0028571428571428146,italian,14,2
-0.01792857142857133,country_capital,14,2
0.0014009067574193,addition,14,3
0.0010949433619601141,subtraction,14,3
0.0002043099446461143,multiplication,14,3
0.0016190476190475571,english,14,3
0.0023809523809524,german,14,3
-0.0011428571428571,french,14,3
0.0031428571428570714,spanish,14,3
0.00047619047619045716,italian,14,3
-0.0005000000000000428,country_capital,14,3
0.0112478607371464,addition,14,4
0.01722439389897363,subtraction,14,4
0.008415475630811742,multiplication,14,4
0.014761904761904743,english,14,4
0.0197142857142857,german,14,4
0.006476190476190428,french,14,4
0.009523809523809471,spanish,14,4
0.0069523809523809,italian,14,4
0.0017142857142856285,country_capital,14,4
-0.00014236040958731425,addition,14,5
0.0004437955524089143,subtraction,14,5
-0.0004610986663507539,multiplication,14,5
0.006571428571428557,english,14,5
0.005999999999999944,german,14,5
0.010190476190476142,french,14,5
0.012285714285714271,spanish,14,5
0.0087619047619047,italian,14,5
0.008214285714285615,country_capital,14,5
0.006227824136647629,addition,14,6
0.01045526350400297,subtraction,14,6
0.0031698785030717285,multiplication,14,6
0.0010476190476190858,english,14,6
-0.0023809523809523716,german,14,6
0.0030476190476189575,french,14,6
0.005619047619047585,spanish,14,6
0.0016190476190476141,italian,14,6
0.004642857142857143,country_capital,14,6
0.0007021080615618429,addition,14,7
0.0002022984640632,subtraction,14,7
-0.0018149165493702715,multiplication,14,7
0.0003809523809523715,english,14,7
-0.0017142857142856713,german,14,7
0.002285714285714228,french,14,7
0.003333333333333243,spanish,14,7
0.0011428571428570857,italian,14,7
-0.0004285714285714286,country_capital,14,7
0.0033506795725282714,addition,15,0
0.0056444833488951,subtraction,15,0
0.00010027945132987154,multiplication,15,0
-0.0039047619047618437,english,15,0
-0.0034285714285713573,german,15,0
-0.0009523809523809716,french,15,0
-0.0029523809523809,spanish,15,0
-0.0017142857142856856,italian,15,0
-0.004428571428571371,country_capital,15,0
0.0029592067984925002,addition,15,1
0.0071168914729839005,subtraction,15,1
0.002786717756255557,multiplication,15,1
-0.0023809523809523287,english,15,1
0.0034285714285713998,german,15,1
-0.0007619047619047572,french,15,1
0.000952380952381,spanish,15,1
-0.003333333333333243,italian,15,1
-0.0035714285714285574,country_capital,15,1
0.029932917798043784,addition,15,2
0.024851980092736342,subtraction,15,2
0.013772108796898644,multiplication,15,2
-0.0014285714285714427,english,15,2
0.005142857142857086,german,15,2
0.008476190476190413,french,15,2
0.01752380952380946,spanish,15,2
0.010666666666666614,italian,15,2
0.0005714285714286002,country_capital,15,2
0.006484688117671272,addition,15,3
0.005708086684557244,subtraction,15,3
0.0041342982492141855,multiplication,15,3
-0.0017142857142856429,english,15,3
-0.0030476190476190143,german,15,3
-0.0009523809523809285,french,15,3
-0.0027619047619047285,spanish,15,3
-0.0014285714285713713,italian,15,3
-0.006071428571428557,country_capital,15,3
0.0021216465918146286,addition,15,4
0.004168148689157071,subtraction,15,4
0.0018272492835517714,multiplication,15,4
2.8560982943761004e-17,english,15,4
0.004857142857142814,german,15,4
0.0011428571428570857,french,15,4
-0.0010476190476189856,spanish,15,4
0.0016190476190476141,italian,15,4
-7.142857142854274e-05,country_capital,15,4
0.003282733956053215,addition,15,5
0.0009951755838310142,subtraction,15,5
0.0016028321740506426,multiplication,15,5
0.00038095238095238573,english,15,5
0.0005714285714285142,german,15,5
-0.00047619047619044285,french,15,5
0.0024761904761903997,spanish,15,5
-9.523809523805731e-05,italian,15,5
0.0018571428571428142,country_capital,15,5
0.002536116412376871,addition,15,6
-7.487843622285714e-07,subtraction,15,6
0.0018002845893601571,multiplication,15,6
0.0065714285714285284,english,15,6
0.003238095238095143,german,15,6
0.005047619047619043,french,15,6
0.006285714285714285,spanish,15,6
0.0029523809523809,italian,15,6
0.0026428571428571144,country_capital,15,6
0.0010156958043513,addition,15,7
0.0003210043302480429,subtraction,15,7
0.0002864346671069286,multiplication,15,7
-0.0009523809523809287,english,15,7
0.0014285714285714429,german,15,7
0.00028571428571432845,french,15,7
0.00028571428571428574,spanish,15,7
-0.0018095238095237858,italian,15,7
-0.0002142857142857143,country_capital,15,7
-0.0005528431963305857,addition,16,0
-0.0009627698165513142,subtraction,16,0
0.0010574818816415428,multiplication,16,0
9.523809523805712e-05,english,16,0
0.001047619047619,german,16,0
0.001142857142857086,french,16,0
-0.00019047619047621436,spanish,16,0
0.0009523809523809716,italian,16,0
0.0029285714285713855,country_capital,16,0
0.0087276068702539,addition,16,1
0.013982466685197759,subtraction,16,1
0.009234215543249115,multiplication,16,1
-0.002285714285714257,english,16,1
0.007619047619047571,german,16,1
0.005142857142857058,french,16,1
0.0029523809523809147,spanish,16,1
-0.0005714285714285715,italian,16,1
0.011285714285714272,country_capital,16,1
0.00026402698608577146,addition,16,2
0.0004399125462150143,subtraction,16,2
0.0007595075870285571,multiplication,16,2
-0.001904761904761886,english,16,2
-0.001904761904761843,german,16,2
0.008761904761904743,french,16,2
0.006190476190476129,spanish,16,2
0.0005714285714285715,italian,16,2
-0.0019285714285714145,country_capital,16,2
0.03332283936884773,addition,16,3
0.035996145521145474,subtraction,16,3
0.006783898197973757,multiplication,16,3
-0.0008571428571428572,english,16,3
0.0038095238095237427,german,16,3
0.00019047619047619994,french,16,3
-0.0017142857142856717,spanish,16,3
-9.52380952381143e-05,italian,16,3
-0.0014285714285713715,country_capital,16,3
0.0032390440869431575,addition,16,4
0.003934658362179285,subtraction,16,4
0.004503266131627414,multiplication,16,4
-0.0019999999999999857,english,16,4
0.0020952380952380285,german,16,4
-0.0017142857142856574,french,16,4
0.0027619047619046855,spanish,16,4
-0.0007619047619047285,italian,16,4
-0.0004285714285714571,country_capital,16,4
0.018584580110210285,addition,16,5
0.018111335528772445,subtraction,16,5
0.005781602236854329,multiplication,16,5
0.015047619047618985,english,16,5
0.03342857142857134,german,16,5
0.014666666666666614,french,16,5
0.006666666666666628,spanish,16,5
0.00019047619047618574,italian,16,5
-0.011999999999999943,country_capital,16,5
0.0018311795269778143,addition,16,6
0.0021829133051821715,subtraction,16,6
0.0021987025890387,multiplication,16,6
0.0014285714285713288,english,16,6
0.0029523809523809143,german,16,6
0.0016190476190476141,french,16,6
0.0032380952380952144,spanish,16,6
0.0018095238095237858,italian,16,6
0.0004999999999999715,country_capital,16,6
0.0030550719743996572,addition,16,7
0.0047871977773238,subtraction,16,7
0.0010946522820471866,multiplication,16,7
-0.0011428571428571,english,16,7
-0.004095238095238043,german,16,7
0.004095238095238071,french,16,7
0.010571428571428529,spanish,16,7
-0.0014285714285714,italian,16,7
0.0023571428571428285,country_capital,16,7
0.0006818111782397,addition,17,0
-0.0011008381285692143,subtraction,17,0
-0.0007590808273581713,multiplication,17,0
-0.0039999999999999715,english,17,0
0.001904761904761857,german,17,0
0.0009523809523809431,french,17,0
0.001904761904761857,spanish,17,0
0.0012380952380951714,italian,17,0
-0.0018571428571427572,country_capital,17,0
0.0005922688655881671,addition,17,1
-0.001112920101995657,subtraction,17,1
-0.0009027731994117715,multiplication,17,1
0.002761904761904757,english,17,1
0.010190476190476156,german,17,1
0.006285714285714257,french,17,1
0.009047619047619014,spanish,17,1
0.002857142857142814,italian,17,1
0.004071428571428543,country_capital,17,1
-0.000262326406864207,addition,17,2
0.001162052870876361,subtraction,17,2
0.0004393580664588693,multiplication,17,2
-0.0021904761904761286,english,17,2
-0.0007619047619048001,german,17,2
-0.0003809523809523715,french,17,2
0.0035238095238094716,spanish,17,2
0.0015238095238095143,italian,17,2
0.0006428571428571714,country_capital,17,2
0.004005443078552258,addition,17,3
0.005470883411639686,subtraction,17,3
0.0008666300786048144,multiplication,17,3
-0.0027619047619047285,english,17,3
-0.002190476190476157,german,17,3
0.0007619047619047572,french,17,3
0.005619047619047571,spanish,17,3
0.004095238095238029,italian,17,3
0.004857142857142828,country_capital,17,3
0.008034778363559843,addition,17,4
0.011094686701409314,subtraction,17,4
0.018998666070934915,multiplication,17,4
0.0018095238095238002,english,17,4
0.000666666666666643,german,17,4
0.002095238095238043,french,17,4
0.000761904761904757,spanish,17,4
0.001904761904761857,italian,17,4
0.0031428571428570575,country_capital,17,4
0.0023853273632685142,addition,17,5
0.0012886888321762002,subtraction,17,5
0.0010844620832015002,multiplication,17,5
0.001142857142857114,english,17,5
-0.00047619047619049993,german,17,5
-0.0006666666666666286,french,17,5
0.0018095238095237713,spanish,17,5
-9.523809523805709e-05,italian,17,5
-0.00035714285714287145,country_capital,17,5
0.005924182889939142,addition,17,6
0.003936312155009571,subtraction,17,6
0.0041830907421243,multiplication,17,6
-0.002666666666666629,english,17,6
-0.004380952380952343,german,17,6
-0.003428571428571386,french,17,6
-0.0024761904761904283,spanish,17,6
9.523809523808574e-05,italian,17,6
-0.0017142857142857285,country_capital,17,6
0.016151904677955027,addition,17,7
0.009263961062280371,subtraction,17,7
0.006574216112241286,multiplication,17,7
0.061523809523809474,english,17,7
0.06152380952380949,german,17,7
0.021999999999999943,french,17,7
0.028666666666666656,spanish,17,7
0.026761904761904712,italian,17,7
0.006357142857142771,country_capital,17,7
0.001591039041879343,addition,18,0
0.0016167613432319142,subtraction,18,0
0.0006686702808551,multiplication,18,0
-0.0013333333333332858,english,18,0
-0.002571428571428514,german,18,0
0.00019047619047615712,french,18,0
-0.0011428571428570716,spanish,18,0
-0.00019047619047619994,italian,18,0
-0.0009999999999999857,country_capital,18,0
0.0312350142310226,addition,18,1
0.03830402030275977,subtraction,18,1
0.009112702625727786,multiplication,18,1
-0.028761904761904687,english,18,1
-0.005714285714285658,german,18,1
-0.006666666666666657,french,18,1
-0.007047619047618985,spanish,18,1
-0.011047619047619013,italian,18,1
-0.020571428571428556,country_capital,18,1
0.00027810431087738204,addition,18,2
-1.6903979929200007e-05,subtraction,18,2
0.012518312709699216,multiplication,18,2
-0.00019047619047617143,english,18,2
0.0010476190476190286,german,18,2
-0.00019047619047617135,french,18,2
0.0023809523809523573,spanish,18,2
-0.0009523809523809431,italian,18,2
0.0066428571428571144,country_capital,18,2
-0.0005786672089193286,addition,18,3
-0.00026197375609141434,subtraction,18,3
0.0003123455131858571,multiplication,18,3
0.0008571428571428,english,18,3
-0.00038095238095231423,german,18,3
0.0002857142857142714,french,18,3
9.52380952381143e-05,spanish,18,3
0.0019047619047618714,italian,18,3
0.0011428571428571284,country_capital,18,3
0.003891584636962757,addition,18,4
0.0016349227492083714,subtraction,18,4
0.002830751896718257,multiplication,18,4
0.00019047619047617126,english,18,4
0.0008571428571427856,german,18,4
0.001999999999999943,french,18,4
0.00038095238095239994,spanish,18,4
0.001142857142857143,italian,18,4
0.0014285714285713288,country_capital,18,4
-0.0008246742908507571,addition,18,5
-0.0021148913489249287,subtraction,18,5
-0.0014093945114952713,multiplication,18,5
-0.0017142857142856999,english,18,5
-0.0012380952380951855,german,18,5
0.00019047619047617208,french,18,5
-0.0025714285714285,spanish,18,5
-0.0005714285714285715,italian,18,5
0.003857142857142814,country_capital,18,5
0.0034285656142798286,addition,18,6
-0.0004425106872585858,subtraction,18,6
0.0017205034150411572,multiplication,18,6
0.0017142857142856717,english,18,6
0.00047619047619047093,german,18,6
-0.002476190476190443,french,18,6
0.0009523809523808714,spanish,18,6
-9.52380952381143e-05,italian,18,6
0.003999999999999943,country_capital,18,6
-0.0023439432960440858,addition,18,7
0.00044449493083947145,subtraction,18,7
0.007828612999201186,multiplication,18,7
-0.001238095238095257,english,18,7
0.0021904761904761286,german,18,7
-0.003428571428571371,french,18,7
0.00019047619047614286,spanish,18,7
0.00028571428571428574,italian,18,7
0.0014285714285714143,country_capital,18,7
-0.0007970704443392857,addition,19,0
-0.0007494637326569428,subtraction,19,0
-0.0006416565305220429,multiplication,19,0
-9.523809523805713e-05,english,19,0
-9.523809523809998e-05,german,19,0
-0.0003809523809523715,french,19,0
-0.0015238095238095,spanish,19,0
0.00038095238095234237,italian,19,0
-7.142857142854287e-05,country_capital,19,0
0.007982294425151557,addition,19,1
0.005282843183893515,subtraction,19,1
0.002321073192291643,multiplication,19,1
0.0021904761904761286,english,19,1
0.0027619047619047428,german,19,1
0.0023809523809523426,french,19,1
0.00038095238095234334,spanish,19,1
0.0029523809523809143,italian,19,1
0.0023571428571427717,country_capital,19,1
0.0003965533377298,addition,19,2
0.0028242582658548434,subtraction,19,2
0.0013396923415830858,multiplication,19,2
-0.0019047619047619002,english,19,2
-0.00019047619047618574,german,19,2
-0.001904761904761857,french,19,2
-0.001047619047619,spanish,19,2
-0.0006666666666666428,italian,19,2
0.011214285714285685,country_capital,19,2
0.0016344661796341999,addition,19,3
0.0007884991214822999,subtraction,19,3
0.010692798906664386,multiplication,19,3
-0.0007619047619046857,english,19,3
0.0008571428571427856,german,19,3
-0.0003809523809524142,french,19,3
0.0005714285714285142,spanish,19,3
-2.862293735361732e-17,italian,19,3
0.002499999999999914,country_capital,19,3
0.0006368312437639286,addition,19,4
0.0005774521774521571,subtraction,19,4
0.0014600862489517429,multiplication,19,4
0.002571428571428543,english,19,4
0.003428571428571386,german,19,4
0.005047619047618986,french,19,4
-0.0010476190476190717,spanish,19,4
0.001999999999999943,italian,19,4
0.0005714285714284857,country_capital,19,4
-0.000217135999699,addition,19,5
0.0003231505344950428,subtraction,19,5
0.002568447534413828,multiplication,19,5
0.0005714285714285715,english,19,5
9.523809523811427e-05,german,19,5
0.0007619047619047574,french,19,5
0.0009523809523809422,spanish,19,5
0.0013333333333332572,italian,19,5
0.001428571428571357,country_capital,19,5
0.0006861566926692286,addition,19,6
-0.0006817309829914429,subtraction,19,6
-0.0002888920370012857,multiplication,19,6
0.006761904761904715,english,19,6
0.011333333333333242,german,19,6
0.004095238095238057,french,19,6
0.0015238095238094714,spanish,19,6
0.001428571428571357,italian,19,6
0.0025714285714284854,country_capital,19,6
-0.0026524282984366284,addition,19,7
-0.0017282419339142287,subtraction,19,7
-0.00047599679343378576,multiplication,19,7
-0.0008571428571428,english,19,7
0.0025714285714285292,german,19,7
-0.002000000000000043,french,19,7
0.0045714285714285,spanish,19,7
-0.004952380952380872,italian,19,7
-0.011357142857142843,country_capital,19,7
0.0309598314461759,addition,20,0
0.0022937868076523143,subtraction,20,0
0.0011659188850364714,multiplication,20,0
0.008857142857142829,english,20,0
0.007238095238095157,german,20,0
0.009238095238095156,french,20,0
0.006285714285714243,spanish,20,0
0.005047619047619043,italian,20,0
0.004857142857142756,country_capital,20,0
-0.001339087935096257,addition,20,1
-0.0015492909362657002,subtraction,20,1
0.00018357088756247125,multiplication,20,1
-0.0006666666666666714,english,20,1
0.0011428571428570857,german,20,1
0.0005714285714285573,french,20,1
0.0019047619047619002,spanish,20,1
0.0005714285714286001,italian,20,1
-0.00014285714285712858,country_capital,20,1
0.0014076229792616,addition,20,2
0.0024300254678405572,subtraction,20,2
0.0007596412380025715,multiplication,20,2
-0.0007619047619046999,english,20,2
-2.862293735361732e-17,german,20,2
-0.002666666666666629,french,20,2
0.00047619047619042854,spanish,20,2
0.0,italian,20,2
0.0026428571428571425,country_capital,20,2
0.0006295907484983,addition,20,3
-0.0010686280106447428,subtraction,20,3
-0.0002581928109239143,multiplication,20,3
-9.523809523808571e-05,english,20,3
0.0019999999999999714,german,20,3
-0.00019047619047614286,french,20,3
0.0016190476190475428,spanish,20,3
0.0,italian,20,3
0.002357142857142843,country_capital,20,3
0.00027437272500292856,addition,20,4
0.0007523621414376857,subtraction,20,4
0.008891737806233558,multiplication,20,4
0.0011428571428571139,english,20,4
0.0009523809523808857,german,20,4
0.0002857142857143,french,20,4
9.523809523808574e-05,spanish,20,4
0.0022857142857142425,italian,20,4
0.001428571428571343,country_capital,20,4
-0.0003582133164066143,addition,20,5
-0.005967888328602586,subtraction,20,5
-0.002758063264155643,multiplication,20,5
0.0019999999999999857,english,20,5
0.005999999999999958,german,20,5
0.0004761904761904572,french,20,5
0.0066666666666666,spanish,20,5
0.0017142857142856713,italian,20,5
0.002857142857142843,country_capital,20,5
0.019561733178119687,addition,20,6
0.06170672841786288,subtraction,20,6
0.0031060708976675005,multiplication,20,6
-0.00038095238095238557,english,20,6
-0.0035238095238094716,german,20,6
0.0016190476190476144,french,20,6
0.0058095238095238,spanish,20,6
-9.523809523811436e-05,italian,20,6
0.00978571428571427,country_capital,20,6
4.2141775124957216e-05,addition,20,7
-0.0009610227696361791,subtraction,20,7
0.005470760472020928,multiplication,20,7
-0.00019047619047617143,english,20,7
0.0002857142857142571,german,20,7
0.0006666666666666286,french,20,7
-0.0006666666666665715,spanish,20,7
9.523809523809998e-05,italian,20,7
0.002499999999999914,country_capital,20,7
0.01857272994667953,addition,21,0
0.013060264198919586,subtraction,21,0
-0.0003950654387629143,multiplication,21,0
0.002952380952380943,english,21,0
0.008285714285714244,german,21,0
0.0033333333333332715,french,21,0
-0.0007619047619046857,spanish,21,0
-0.003809523809523729,italian,21,0
0.0017857142857142427,country_capital,21,0
0.0002211612850268285,addition,21,1
-0.0006605592975341285,subtraction,21,1
-3.768133516034287e-05,multiplication,21,1
-0.00019047619047618574,english,21,1
0.00038095238095241436,german,21,1
0.0016190476190475855,french,21,1
-0.0023809523809523426,spanish,21,1
-0.001999999999999957,italian,21,1
0.0124999999999999,country_capital,21,1
0.0011389016834394714,addition,21,2
0.0006328511979771714,subtraction,21,2
0.00028555921980289334,multiplication,21,2
0.0026666666666665855,english,21,2
0.001523809523809457,german,21,2
0.0033333333333332715,french,21,2
0.0059047619047618285,spanish,21,2
0.0013333333333332856,italian,21,2
0.0017142857142856999,country_capital,21,2
0.0011215746205241286,addition,21,3
0.00014564417064414284,subtraction,21,3
-3.59828080415984e-05,multiplication,21,3
0.0013333333333333287,english,21,3
0.0009523809523809572,german,21,3
0.00019047619047619994,french,21,3
0.001523809523809457,spanish,21,3
0.0013333333333332856,italian,21,3
0.00042857142857145706,country_capital,21,3
-0.0006384692493935715,addition,21,4
0.0006119046453079714,subtraction,21,4
0.0008663014623098143,multiplication,21,4
-0.0015238095238095,english,21,4
0.0010476190476190143,german,21,4
-0.0005714285714285573,french,21,4
0.0008571428571428286,spanish,21,4
-0.001142857142857143,italian,21,4
0.0014285714285713431,country_capital,21,4
0.0017254200048317516,addition,21,5
-0.0006489014331450572,subtraction,21,5
0.0025147451210476,multiplication,21,5
-0.0004761904761904286,english,21,5
0.00019047619047614286,german,21,5
0.0012380952380951857,french,21,5
0.0026666666666666145,spanish,21,5
0.002952380952380886,italian,21,5
0.007571428571428485,country_capital,21,5
-0.0006524064248853966,addition,21,6
-0.0007825892827993428,subtraction,21,6
-0.0004047843690700428,multiplication,21,6
0.0026666666666666137,english,21,6
0.0048571428571428,german,21,6
0.0006666666666666142,french,21,6
-0.002190476190476143,spanish,21,6
-0.0009523809523808714,italian,21,6
-0.00035714285714284283,country_capital,21,6
0.0033464221741532144,addition,21,7
0.0020208609084659,subtraction,21,7
0.018956451111913214,multiplication,21,7
0.0013333333333332856,english,21,7
-0.0010476190476190143,german,21,7
-0.0005714285714285569,french,21,7
0.001047619047619,spanish,21,7
-0.0004761904761904709,italian,21,7
0.0014285714285714143,country_capital,21,7
-8.032520700584527e-05,addition,22,0
0.004174613746042271,subtraction,22,0
-0.0008300544304745573,multiplication,22,0
0.00038095238095231423,english,22,0
0.002857142857142814,german,22,0
-0.0008571428571428143,french,22,0
0.0010476190476189713,spanish,22,0
-0.0018095238095237856,italian,22,0
-0.00021428571428567148,country_capital,22,0
-0.00024021723685587138,addition,22,1
0.0006885767826944287,subtraction,22,1
0.0005866006153820572,multiplication,22,1
-0.0001904761904761714,english,22,1
-0.0006666666666666286,german,22,1
-0.0003809523809523426,french,22,1
0.0010476190476190572,spanish,22,1
-0.0014285714285714143,italian,22,1
0.031357142857142854,country_capital,22,1
0.0010028306427465427,addition,22,2
0.0011945587325838858,subtraction,22,2
0.0013591667591666859,multiplication,22,2
-0.0004761904761904715,english,22,2
0.0008571428571428428,german,22,2
0.0005714285714285569,french,22,2
-0.00028571428571431436,spanish,22,2
9.523809523808574e-05,italian,22,2
0.0008571428571428001,country_capital,22,2
0.00013003169410731428,addition,22,3
0.004643735334071414,subtraction,22,3
0.0008464421199714714,multiplication,22,3
0.0012380952380951855,english,22,3
0.00047619047619045716,german,22,3
0.001999999999999957,french,22,3
0.0019047619047619002,spanish,22,3
-0.0010476190476189859,italian,22,3
0.00035714285714289997,country_capital,22,3
